S6,S5,S4,S2,S7,ITTH
TCGA.KK.A6DY.01,0.374286357522691,0.0776083793880675,0.497689490887346,0.0494498673389115,0.000965904862983547,0.664123673188052
TCGA.G9.6384.01,0.0818167848027826,0.0352504928487191,0.731157865951431,0.15084452717682,0.000930329220246906,0.524092133011845
TCGA.CH.5767.01,1.1289429981944e-06,0.0449495499918595,1.4978174869028e-07,0.952395103563106,0.00265406772028714,0.12529675954403
TCGA.YL.A9WL.01,0.475955811179694,0.121426310442837,0.402607132640309,1.00288122855322e-05,7.1692487426634e-07,0.606298735811824
TCGA.ZG.A9LB.01,0.474105748560114,0.519902333492819,6.10722152170689e-06,1.54501210488155e-06,0.00598426571344032,0.450242693014465
TCGA.HC.7744.01,0.226785601496059,0.088424704625795,0.641409343321329,0.0432966447536154,8.37058032013801e-05,0.604274179083201
TCGA.H9.7775.01,0.0756484847957845,0.0782662718622884,0.611741041908948,0.232485132764895,0.00185906866808497,0.650040005086592
TCGA.KC.A4BN.01,0.0198176616196257,0.0754943231936507,0.570670196231089,0.330634313812675,0.00338350514295938,0.607698066071052
TCGA.KK.A7B1.01,0.202143430694723,0.156276037476412,0.597547212065607,0.0421667026084104,0.0018666171548476,0.662452164222416
TCGA.EJ.7123.01,0.15687982055816,0.0516293134286948,0.175421375231137,0.614098626915764,0.00197086386624437,0.659012820594781
TCGA.CH.5746.01,0.209004806510731,0.0343022172240549,0.519443956619628,0.236305361092803,0.000943658552783971,0.702462622104577
TCGA.V1.A8MJ.01,0.236452171937832,0.123487133502379,0.455089212492572,0.184971480473332,1.59388457084902e-09,0.788895214494596
TCGA.J4.AATZ.01,0.342072366660626,0.0446222784426933,0.318894424378318,0.294409754754135,1.17576422817281e-06,0.764356538093656
