S3,S7,S10,S2,S4,ITTH
TCGA.BA.5152.01,0.330267971371349,0.00228024142239819,0.187542769555473,0.312583904933655,0.167325112717125,0.842718922440315
TCGA.CN.A49B.01,0.378653710739347,0.0260437452864135,0.120737929016291,0.180376486586458,0.29418812837149,0.861709767181763
TCGA.CV.A6JN.01,0.000491962214116402,0.000281251728451095,0.654635891128634,0.0876713866022787,0.25691950832652,0.525623455387445
TCGA.CN.4723.01,0.283786680452542,0.0813597232652569,0.0306372661095046,0.309644052789058,0.294572277383639,0.864518086682162
TCGA.CN.A6V7.01,0.801306233236734,0.0310453163180524,0.0842170175952705,0.0117492977854063,0.0716821350645367,0.456565393623001
TCGA.HD.8634.01,0.177424073898059,0.0013306964762151,0.0293007241599833,0.381937413579655,0.410007091886087,0.715914709358196
TCGA.CV.6945.01,6.51176770994558e-07,0.0638478799900103,0.185045806908488,0.208336366909358,0.542769295015373,0.712260155786552
TCGA.DQ.7588.01,7.76190038524014e-05,0.00907627271127357,0.0515021303223388,0.558463051004343,0.380880926958193,0.552471482086894
TCGA.DQ.5630.01,0.253064110221801,1.18220379991144e-07,0.189432533600628,0.207037526669735,0.350465711287455,0.842790092073777
TCGA.CV.7429.01,0.0772468719804589,0.215198913061523,0.0724402635718349,0.519234904909302,0.115879046476882,0.813079794341357
TCGA.CN.4737.01,0.254521913453556,0.00789723542738035,1.28685547107782e-05,0.128600405500585,0.608967577063768,0.591799350609803
TCGA.D6.A6EQ.01,2.22036062768291e-06,6.06138775661801e-07,0.42967444382999,0.210946517225681,0.359376212444926,0.658018765277419
TCGA.D6.A4ZB.01,0.383644742568034,0.0731842894038942,0.100946165988006,0.0625751074326288,0.379649694607437,0.827311373736923
TCGA.CQ.5323.01,0.514281770999542,0.038241066530229,0.0108525498078028,0.0775529717563667,0.35907164090606,0.672254653828544
TCGA.DQ.5625.01,6.38756516640185e-06,8.85005556671946e-06,0.133112059391731,0.14323597048787,0.723636732499666,0.485278155649781
TCGA.CV.A6K2.01,0.280323452491281,1.95558830779566e-05,0.118993886843551,0.16112719185787,0.43953591292422,0.786294784767429
TCGA.IQ.A61G.01,0.266798329615984,0.0372488196855991,0.171690343041673,0.309975696655284,0.214286811001459,0.913829524104601
TCGA.BA.6869.01,0.545017635679509,0.137641044382556,0.0877486593215699,0.189783711859568,0.0398089487567975,0.783498215001847
TCGA.F7.A61S.01,6.61505646027033e-05,0.00172155079174584,0.277494147005271,0.388090098107195,0.332628053531186,0.683963362085612
TCGA.BB.7871.01,0.477799737023459,0.0840185935729132,0.0794312092815064,0.0140257977357961,0.344724662386325,0.738857490956724
TCGA.CV.A6JE.01,0.0949693367854618,0.000896180347244028,0.534324516628294,0.000201288132643338,0.369608678106357,0.580540052997408
TCGA.CN.4740.01,0.616006707019157,0.0749354925658849,0.0688488042876415,0.118939823213103,0.121269172914214,0.736863240680319
TCGA.CV.A45V.01,0.60415967830243,0.0552945259769533,0.0584536797798106,2.44966409185848e-09,0.282092113491142,0.613569787799942
TCGA.UP.A6WW.01,0.777672190235341,0.0050516618247964,0.217251903059197,2.0760436526882e-05,3.48444413880154e-06,0.344346823669288
TCGA.CN.4742.01,5.21466071289434e-07,1.5690996529141e-06,4.42488132420572e-05,0.325564099692454,0.674389560928579,0.392368551151091
TCGA.CV.6942.01,0.137022726757347,0.0324560149904621,0.192874524734072,0.503887878443308,0.13375885507481,0.817347172600615
TCGA.CR.6477.01,1.56735156659233e-06,0.124315725064832,0.0431869569966955,0.125061577173524,0.707434173413382,0.559052687635247
TCGA.CX.7085.01,0.455107424462807,0.0193577704053816,0.010247413436587,0.51061942768593,0.00466796400929452,0.528027255871367
TCGA.CR.6473.01,0.611820145135315,0.00387849998770466,0.0404316943824175,0.202081838693739,0.141787821800824,0.653619501439761
TCGA.BB.7872.01,0.881630377766534,0.11332590698807,0.000808512059973719,0.00206194410275601,0.00217325908266643,0.242115073773572
TCGA.D6.6517.01,0.00937134443778329,0.00100542896096036,0.0439041172953271,0.448191527684778,0.497527581621152,0.556065837889335
TCGA.CN.A641.01,0.436308133395399,0.160510063775453,0.0476695044643671,0.355350190782514,0.00016210758226781,0.726758374050122
TCGA.IQ.A6SH.01,4.37664339303463e-05,0.0531525415252526,0.304485418653608,0.196648547159631,0.445669726227578,0.744663984861771
TCGA.CV.7091.01,0.178307689793537,0.0153716394009411,0.0349845996438396,0.239638459429577,0.531697611732105,0.725185110445707
TCGA.CV.5430.01,0.71841615129938,0.00112842109374206,0.0413944605574817,8.08555805554849e-05,0.238980111468841,0.447299284855378
TCGA.F7.8489.01,0.438840281552614,0.0135016858214254,0.0157734709722866,0.000664855002047336,0.531219706651626,0.513169911399296
TCGA.UF.A7JF.01,0.111016929384495,0.635602290959872,0.253363372206177,8.9346496389246e-06,8.4727998180097e-06,0.546849350435908
TCGA.IQ.7630.01,0.00493685984100346,1.78263357084391e-05,0.0768247165264218,0.301374592406468,0.616846004890398,0.548672319413331
TCGA.BB.7870.01,0.294134135520962,0.120312714152958,0.258778023846232,0.322245847083441,0.0045292793964068,0.841225979556194
TCGA.CR.6478.01,0.237452164907,3.78288698533595e-05,0.0403979153129836,0.347602811794808,0.374509279115355,0.749676291152072
TCGA.CN.A642.01,0.233770500741438,0.000392838052293492,0.250367476636174,0.356437646138953,0.159031538431142,0.838594022671267
TCGA.CN.6018.01,0.250231925932572,3.24298251820639e-07,2.55299293641746e-07,0.610540189383067,0.139227305086816,0.573135678633036
